OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-OH,USGS Ohio Water Science Center,USGS-390423083021401,OH6602412 PIKE 01705 PRODUCTION WELL 0004,Well,,05060002,,,,,39.0731944,-83.0373889,,1,minutes,Interpolated from MAP.,NAD83,548,feet,1,feet,Interpolated from topographic map.,NAVD88,US,39,131,Alluvial aquifers,,,20051130,75,ft,81,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-390832084133300,CT-75 MIAM NAWQA SUS WELL BVAS-30,Well,,05090202,,,,,39.1421944,-84.2257222,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,578,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,025,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19871022,80,ft,80,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-390837084302300,H-226,Well,,05090203,,,,,39.1437222,-84.5064444,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,706.40,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,061,,Till,Confined single aquifer,20090902,60.59,ft,62,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-390840084302400,H-227,Well,,05090203,,,,,39.1444722,-84.5065556,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,697.26,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,061,,Till,Unconfined single aquifer,20090904,22.08,ft,81.5,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-390844084322201,H-228,Well,,05090203,,,,,39.1456667,-84.506,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,686.97,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,061,,Till,Unconfined single aquifer,20090828,31.8,ft,33.8,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-390844084322202,H-229,Well,,05090203,,,,,39.1456667,-84.506,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,687.02,feet,.01,feet,Level or other surveyed method.,NGVD29,US,39,061,,Till,Unconfined single aquifer,20090826,42.5,ft,42.5,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391201084281600,H-10,Well,,05090203,,,,,39.2003364,-84.4710536,24000,1,seconds,Interpolated from MAP.,NAD83,560.96,feet,0.5,feet,Level or other surveyed method.,NGVD29,US,39,061,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,170,ft,170,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391444084474600,H-151 MIAM NAWQA SUS WELL BVAS-27,Well,,05080003,,,,,39.2455,-84.7962222,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,518,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,061,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19821105,68,ft,70,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391852084253100,East Fork Mill Creek at Allen Rd.,Stream,,05090203,8.4,sq mi,,,39.3133773,-84.4264726,24000,.01,seconds,Interpolated from MAP.,NAD83,590,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,017,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391904084362101,BU-1151-1A,Well,,05080002,,,,,39.3177778,-84.6058333,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,546.86,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990326,30,ft,30,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391904084362102,BU-1152-1B,Well,,05080002,,,,,39.3177778,-84.6058333,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,547.58,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990324,45,ft,45,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391904084362103,BU-1153-1C,Well,,05080002,,,,,39.3177778,-84.6058333,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,547.60,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990324,60,ft,60,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391904084362104,BU-1154-1D,Well,,05080002,,,,,39.3177778,-84.6058333,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,547.70,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990323,87,ft,87,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391904084362105,BU-1155-1I,Well,,05080002,,,,,39.3177778,-84.6058333,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,,,,,,,US,39,017,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391905084372901,BU-1156-8A,Well,,05080002,,,,,39.3180556,-84.6247222,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,541.18,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990330,40,ft,40,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391905084372902,BU-1157-8B,Well,,05080002,,,,,39.3180556,-84.6247222,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,543.74,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990331,60,ft,60,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391905084372903,BU-1158-8C,Well,,05080002,,,,,39.3180556,-84.6247222,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,545.46,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990407,96,ft,96,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391905084372904,BU-1159-8D,Well,,05080002,,,,,39.3180556,-84.6247222,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,545.75,feet,.01,feet,Level or other surveyed method.,NAVD88,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19990405,185,ft,185,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-391905084372905,BU-1160-8I,Well,,05080002,,,,,39.3180556,-84.6247222,24000,1,seconds,"Transit, theodolite, or other surveying method.",NAD83,,,,,,,US,39,017,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392027083430100,East Fork Little Miami at Thornburg Rd.,Stream,,05090202,5.8,sq mi,,,39.3409817,-83.7178538,24000,.01,seconds,Interpolated from MAP.,NAD83,1070,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,027,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392219084172100,MUDDY CREEK AT ST RT 741,Stream,,05090202,10,sq mi,,,39.3725921,-84.2883412,24000,.01,seconds,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,165,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392306084121300,Dry Run at Dry Run Rd. nr S. Lebanon,Stream,,05090202,5.5,sq mi,,,39.3836456,-84.2040836,24000,.01,seconds,Interpolated from MAP.,NAD83,660,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,165,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392400083494000,Cowan Creek at Ireland Rd.,Stream,,05090202,32.4,sq mi,,,39.4008561,-83.8284375,24000,.01,seconds,Interpolated from MAP.,NAD83,997,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,027,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392553084133100,TURTLE CREEK AT GLOSSER RD.,Stream,,05090202,22.3,sq mi,,,39.4313889,-84.2252778,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,670,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,165,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392614083564000,TODD FORK AT US 22/3 NR SLIGO,Stream,,05090202,56.6,sq mi,,,39.435928,-83.9443662,24000,.01,seconds,Interpolated from MAP.,NAD83,848,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,027,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392756084330100,BU-1101  MIAM NAWQA SUS WELL BVAS-18,Well,,05080002,,,,,39.4655,-84.5501389,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,625,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19960827,92,ft,92,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392801084303600,BU-1185,Well,,05080002,,,,,39.4670012,-84.5099459,24000,1,seconds,Interpolated from MAP.,NAD83,684,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19951110,42,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392910084264900,BU-1171,Well,,05080002,,,,,39.4860417,-84.4470278,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,643,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19750624,58,ft,65,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392917084265000,BU-1170,Well,,05080002,,,,,39.4881278,-84.4472,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,638,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,199805,80,ft,83,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392920084270300,BU-1177,Well,,05080002,,,,,39.4888056,-84.4507139,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,650,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19991202,55,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392921084265500,BU-1178,Well,,05080002,,,,,39.4892194,-84.4486667,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,645,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,197910,48,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392924084265000,BU-1174,Well,,05080002,,,,,39.4898639,-84.4471833,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,640,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,45,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392944084273600,BU-1173,Well,,05080002,,,,,39.4956667,-84.4599194,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,675,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19930712,31,ft,40,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392956084273600,BU-1182,Well,,05080002,,,,,39.4988333,-84.4599722,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,665,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,40,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-392959084274000,BU-1181,Well,,05080002,,,,,39.4996806,-84.4610194,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,668,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,33.73,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393001084274900,BU-1172,Well,,05080002,,,,,39.5003722,-84.4635861,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,681,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19820916,43,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393001084281400,BU-1180,Well,,05080002,,,,,39.5003904,-84.4706117,24000,.5,seconds,Interpolated from MAP.,NAD83,712,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,,,Confined single aquifer,,78.7,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393002084275200,BU-1175,Well,,05080002,,,,,39.5005028,-84.4644333,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,689,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,38.3,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393007084271300,BU-1183,Well,,05080002,,,,,39.5020016,-84.4536112,24000,1,seconds,Interpolated from MAP.,NAD83,745,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,,13.31,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393014084274400,BU-1184,Well,,05080002,,,,,39.503946,-84.462167,24000,1,seconds,Interpolated from MAP.,NAD83,676,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,18,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393023084275800,BU-1176,Well,,05080002,,,,,39.5063028,-84.4660806,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,684,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,,40,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393024084275700,BU-1179,Well,,05080002,,,,,39.5066278,-84.4658306,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,684,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Silurian-Devonian aquifers,Silurian System,Confined single aquifer,,60,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393216084265100,BU-1196,Well,,05080002,,,,,39.5379179,-84.447556,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,780,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19631015,50,ft,50,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393226084264600,BU-1197,Well,,05080002,,,,,39.5406402,-84.4460837,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,815,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19640629,50,ft,50,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393315084270900,BU-1198,Well,,05080002,,,,,39.5541121,-84.4523064,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,880,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19951117,63.27,ft,65,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393317083474000,ANDERSON FORK AT PORT WILLIAM RD,Stream,,05090202,42.6,sq mi,,,39.5533945,-83.7954809,24000,1,seconds,Interpolated from MAP.,NAD83,991,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,057,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393321084270200,BU-1189,Well,,05080002,,,,,39.556001,-84.4504175,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,890,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,20000807,90,ft,90,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393330084204500,W-53 MIAM NAWQA SUS WELL BVAS-25,Well,,05080002,,,,,39.5583333,-84.3456944,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,665,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,165,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19940424,38,ft,38,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393346084281600,BU-1191,Well,,05080002,,,,,39.5629451,-84.4711682,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,805,feet,5,feet,Interpolated from Digital Elevation Model,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined multiple aquifers,20011010,84,ft,84,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393347084281000,BU-1190,Well,,05080002,,,,,39.5631674,-84.4693626,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,812,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,,,28.58,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393354084275500,BU-1192,Well,,05080002,,,,,39.5650285,-84.4652792,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,870,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,,,57.3,ft,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393357084281000,BU-1195,Well,,05080002,,,,,39.5659451,-84.4694182,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,825,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19680313,60,ft,60,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393402084282000,BU-1187,Well,,05080002,,,,,39.5673895,-84.4722489,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,830,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19560414,36,ft,36,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393405084271300,BU-1194,Well,,05080002,,,,,39.5682231,-84.4534733,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,875,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19860428,42,ft,42,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393406084270600,BU-1188,Well,,05080002,,,,,39.5684453,-84.4516955,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,925,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19860505,42,ft,44,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393412084271300,BU-1193,Well,,05080002,,,,,39.5701675,-84.4535844,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,910,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,017,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19971020,53,ft,53,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393418084344200,PR-237,Well,,05080002,,,,,39.5718324,-84.5781993,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,973,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,135,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19851002,42.49,ft,45,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393418084344600,PR-234,Well,,05080002,,,,,39.5716935,-84.5793937,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,973,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,135,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,,10.33,ft,10.33,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393422084294900,PR-235,Well,,05080002,,,,,39.5726946,-84.4968914,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,830,feet,10,feet,Interpolated from topographic map.,NGVD29,US,39,135,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19771028,73,ft,73,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393424084295900,PR-232,Well,,05080002,,,,,39.5732501,-84.4995581,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,840,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,135,Sand and gravel aquifers (glaciated regions),Outwash,Confined single aquifer,19730622,55,ft,55,ft,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393450084020300,UNNAMED TRIB AT ST RT 42 NR MOUNT HOLLY,Stream,,05090202,4.5,sq mi,,,39.5800797,-84.0326777,24000,.01,seconds,Interpolated from MAP.,NAD83,749,feet,5,feet,Interpolated from topographic map.,NAVD88,US,39,057,,,,,,,,,NWIS
USGS-OH,USGS Ohio Water Science Center,USGS-393455084180600,W-52 MIAM NAWQA SUS WELL BVAS-13,Well,,05080002,,,,,39.5820833,-84.3015278,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,695,feet,5,feet,Interpolated from topographic map.,NGVD29,US,39,165,Sand and gravel aquifers (glaciated regions),Outwash,Unconfined single aquifer,19961024,52,ft,52,ft,NWIS
